,protein,mol_id,label
103906,CHEMBL270,366470,1
40503,CHEMBL313,151188,0
65805,CHEMBL4552,191277,1
57707,CHEMBL2564,612334,0
94572,CHEMBL339,87444,1
103165,CHEMBL322,242660,0
9382,CHEMBL304,79883,0
58091,CHEMBL1075302,576812,1
93371,CHEMBL269,2012721,1
67368,CHEMBL270,1069182,1
63042,CHEMBL2871,27419,0
79917,CHEMBL4140,364247,0
77524,CHEMBL3222,381503,1
57733,CHEMBL318,36163,1
84874,CHEMBL3222,1959795,1
24382,CHEMBL312,19919,1
85547,CHEMBL4124,411862,1
16428,CHEMBL2363,29877,1
82493,CHEMBL270,703225,0
78758,CHEMBL313,312650,1
20970,CHEMBL4477,395082,1
1607,CHEMBL3358,207494,0
10387,CHEMBL318,214846,1
75054,CHEMBL326,509440,1
18301,CHEMBL339,9159,0
71143,CHEMBL285,72631,1
94319,CHEMBL313,1590122,1
53700,CHEMBL1293231,730362,1
20854,CHEMBL265,260154,0
98412,CHEMBL3138,1622605,1
16416,CHEMBL4321,38734,1
31518,CHEMBL339,73433,0
83743,CHEMBL3222,1427332,1
102634,CHEMBL3602,441011,1
62543,CHEMBL2851,307513,1
65549,CHEMBL3714705,2040638,0
6602,CHEMBL3875,375959,0
78097,CHEMBL2207,1987347,1
4930,CHEMBL3066,192350,1
65500,CHEMBL5221,13120,1
50380,CHEMBL330,274024,0
47538,CHEMBL3066,279130,1
14948,CHEMBL2470,1982914,1
76614,CHEMBL1293231,955871,0
59984,CHEMBL302,2095572,0
25109,CHEMBL322,93823,1
44817,CHEMBL3247,1542642,1
60940,CHEMBL6140,2002278,0
6275,CHEMBL2363,30804,0
85004,CHEMBL3571,1561217,0
70384,CHEMBL2564,1587164,1
52506,CHEMBL313,48455,1
75480,CHEMBL3996,392266,1
22049,CHEMBL2871,199037,1
57943,CHEMBL6140,1998230,0
68884,CHEMBL338,49627,1
99412,CHEMBL4554,1798294,0
85467,CHEMBL1293231,956919,1
28373,CHEMBL2322,166675,0
104635,CHEMBL4921,401384,1
74457,CHEMBL5102,472035,1
81727,CHEMBL2207,1987447,1
21878,CHEMBL338,551734,0
26940,CHEMBL3072,1797725,1
50963,CHEMBL4566,293300,1
24966,CHEMBL2073680,1983270,0
19257,CHEMBL2993,249505,1
11250,CHEMBL339,205837,1
78234,CHEMBL4908,2017933,1
96073,CHEMBL4321,151421,0
94001,CHEMBL1293238,813970,1
59315,CHEMBL3602,1177871,1
26375,CHEMBL339,66452,0
91799,CHEMBL273,1705726,1
73812,CHEMBL3621,212596,1
31592,CHEMBL2871,224985,1
68979,CHEMBL1075232,2038284,1
20205,CHEMBL257,265019,1
65435,CHEMBL1293231,844834,1
66365,CHEMBL3223,1973263,1
85623,CHEMBL4824,2042264,0
73029,CHEMBL313,2028742,0
99148,CHEMBL3199,353882,1
63149,CHEMBL3229,304676,0
398,CHEMBL4649,74642,1
74210,CHEMBL276,215246,1
105018,CHEMBL3229,1621898,1
34658,CHEMBL326,61090,1
62723,CHEMBL4652,423284,0
79685,CHEMBL326,1479439,1
46903,CHEMBL4649,185033,1
82837,CHEMBL4031,2068914,0
104590,CHEMBL3802,1360305,1
64175,CHEMBL3802,1360284,0
51303,CHEMBL339,150514,0
31763,CHEMBL3602,56124,1
74824,CHEMBL319,5925,0
64739,CHEMBL6140,1998227,1
32853,CHEMBL2868,23461,0
14165,CHEMBL3222,1543577,0
59550,CHEMBL313,419368,1
41563,CHEMBL338,544891,1
20536,CHEMBL338,90669,0
34171,CHEMBL2488,96377,0
21814,CHEMBL3358,240030,0
344,CHEMBL3571,93386,0
29982,CHEMBL273,13182,0
66439,CHEMBL2073709,1948487,1
46363,CHEMBL276,210730,1
27684,CHEMBL3048,58871,1
497,CHEMBL3066,247391,0
50695,CHEMBL330,274342,0
75883,CHEMBL3602,1178294,1
66881,CHEMBL269,1442023,1
7956,CHEMBL312,151085,0
105547,CHEMBL3048,2051948,1
44030,CHEMBL2363,82370,1
105754,CHEMBL1293231,837597,1
72111,CHEMBL4908,1985561,1
7705,CHEMBL330,61964,0
22942,CHEMBL339,29727,0
58592,CHEMBL5160,1819424,1
28261,CHEMBL269,166296,0
101085,CHEMBL2391,369143,1
37145,CHEMBL2176813,1974468,1
15916,CHEMBL339,59721,0
26097,CHEMBL339,52256,0
16143,CHEMBL3199,23021,0
63589,CHEMBL2547,50,1
4715,CHEMBL318,270106,0
73211,CHEMBL1293231,759583,0
98480,CHEMBL276,938554,1
68117,CHEMBL3154,1959540,0
27552,CHEMBL2372,281359,1
64434,CHEMBL5570,1993686,1
74971,CHEMBL339,1564034,1
104433,CHEMBL3872,332203,0
79891,CHEMBL1293231,814451,0
49556,CHEMBL4124,258905,1
45917,CHEMBL270,197471,1
56360,CHEMBL3740,2032280,0
69779,CHEMBL302,312233,1
39923,CHEMBL339,1122684,1
77297,CHEMBL3910,1516855,1
101043,CHEMBL2363,1561749,1
83792,CHEMBL1293231,908702,1
21236,CHEMBL4321,38823,1
58164,CHEMBL1293231,726107,1
72067,CHEMBL3322,1829963,1
14416,CHEMBL313,14239,0
77973,CHEMBL270,1971519,1
70622,CHEMBL5381,468087,1
57699,CHEMBL302,500131,1
19873,CHEMBL3455,301650,1
4369,CHEMBL4124,21917,1
57852,CHEMBL3199,1502829,1
28979,CHEMBL3815,132542,1
2558,CHEMBL276,191734,1
106227,CHEMBL2564,1978315,1
73584,CHEMBL1075228,1964678,1
70509,CHEMBL1293238,958809,0
4532,CHEMBL3859,225306,0
41147,CHEMBL339,223011,1
86423,CHEMBL302,192091,0
73051,CHEMBL3138,302146,0
98071,CHEMBL270,1425659,1
85304,CHEMBL312,2055630,0
24474,CHEMBL276,118070,1
75404,CHEMBL3910,1624495,1
102265,CHEMBL3833,2006045,1
60858,CHEMBL330,228641,1
28794,CHEMBL2176813,2035302,1
61981,CHEMBL3758064,2061234,1
99120,CHEMBL3910,1574182,0
102807,CHEMBL4552,1251207,1
87063,CHEMBL3815,641779,0
94154,CHEMBL3072,1973533,1
58792,CHEMBL3222,381506,1
86134,CHEMBL1293238,1008235,0
88686,CHEMBL3833,2006055,1
39106,CHEMBL2854,285062,0
73562,CHEMBL2459,1781218,0
91276,CHEMBL285,8773,1
96747,CHEMBL3910,1624496,1
5040,CHEMBL3719,105977,1
54851,CHEMBL4552,173299,1
100296,CHEMBL313,310293,1
75156,CHEMBL3910,364034,1
40146,CHEMBL302,162394,0
55642,CHEMBL3229,1558035,1
62176,CHEMBL311,1581200,0
103993,CHEMBL4908,2035250,1
5900,CHEMBL318,1385794,1
6470,CHEMBL330,131863,0
78114,CHEMBL1293231,854607,1
15449,CHEMBL4566,261510,0
82350,CHEMBL273,96383,1
102878,CHEMBL313,1570135,1
68713,CHEMBL4908,2006021,1
71237,CHEMBL1075232,1992109,0
31468,CHEMBL2854,199519,0
103012,CHEMBL3138,1564415,1
45384,CHEMBL4980,26604,0
59381,CHEMBL4980,438970,0
103522,CHEMBL6140,2002264,0
93179,CHEMBL5353,1514174,1
102013,CHEMBL313,202341,1
17193,CHEMBL2871,189263,0
41137,CHEMBL324,1044,1
97761,CHEMBL3229,560383,1
93740,CHEMBL338,548853,1
94483,CHEMBL273,1425260,1
104069,CHEMBL3833,1989357,1
2914,CHEMBL3996,210186,1
55835,CHEMBL4552,1366032,1
77521,CHEMBL318,2051923,1
94764,CHEMBL2336,193857,1
22793,CHEMBL3247,164769,1
16876,CHEMBL313,209960,0
49804,CHEMBL2110,1510540,1
9664,CHEMBL2871,12927,0
60442,CHEMBL3198,1605293,0
85813,CHEMBL4027,1568003,1
99431,CHEMBL2858,1426949,1
36254,CHEMBL318,605884,1
54490,CHEMBL1293231,976130,0
74405,CHEMBL1293238,852157,1
36356,CHEMBL265,197262,1
19895,CHEMBL2577,546332,1
64896,CHEMBL1293238,884288,0
97074,CHEMBL326,87993,1
19639,CHEMBL324,156476,0
99006,CHEMBL4908,1974453,1
101504,CHEMBL1293231,955635,1
24635,CHEMBL322,145809,1
95195,CHEMBL3403,213542,1
57236,CHEMBL339,139159,1
74096,CHEMBL2724,240402,1
91445,CHEMBL339,466589,1
33302,CHEMBL309,26307,1
81633,CHEMBL2710,1589304,0
67370,CHEMBL3138,418396,1
81345,CHEMBL276,624241,0
74942,CHEMBL1293238,891706,0
14690,CHEMBL338,1594796,1
100605,CHEMBL1293231,999238,0
99793,CHEMBL302,373139,1
105690,CHEMBL2564,627392,0
95014,CHEMBL2871,44191,0
63514,CHEMBL1293231,890685,1
26448,CHEMBL3341575,2045683,0
35898,CHEMBL3222,609068,1
83868,CHEMBL2073709,1948483,1
93505,CHEMBL2993,208843,0
6553,CHEMBL257,155730,1
98535,CHEMBL3067,1963965,0
52822,CHEMBL4980,376455,1
100632,CHEMBL339,2069673,0
74416,CHEMBL1293238,1004503,0
51719,CHEMBL1075293,1994230,0
88260,CHEMBL3229,604199,0
93328,CHEMBL4824,2039457,1
22310,CHEMBL4054,551747,1
60747,CHEMBL5102,1275058,0
103715,CHEMBL3229,1621910,1
98111,CHEMBL285,163463,0
3335,CHEMBL273,552274,1
69237,CHEMBL1293231,589237,0
87699,CHEMBL2496,1996171,0
99839,CHEMBL3719,1757849,1
87365,CHEMBL302,296762,1
34077,CHEMBL2749,183341,1
29232,CHEMBL4124,259317,1
90448,CHEMBL4552,172776,1
38526,CHEMBL4566,149885,1
11355,CHEMBL318,8420,0
43759,CHEMBL318,155532,0
16561,CHEMBL330,268283,1
17862,CHEMBL318,18569,0
23390,CHEMBL273,66038,1
93004,CHEMBL4552,1177463,0
8101,CHEMBL339,115453,0
87321,CHEMBL4124,1607195,1
72511,CHEMBL339,76447,1
55097,CHEMBL273,1559436,0
85299,CHEMBL339,552251,1
103995,CHEMBL4321,1523391,0
57794,CHEMBL276,110745,1
44631,CHEMBL4963,228766,1
96346,CHEMBL3403,1784437,1
30188,CHEMBL339,271403,1
13154,CHEMBL324,90020,1
98121,CHEMBL1293231,643954,0
26471,CHEMBL4027,254002,1
67314,CHEMBL302,1424316,0
80765,CHEMBL4675,374586,1
50724,CHEMBL309,264374,1
71137,CHEMBL302,418973,1
102637,CHEMBL269,609764,1
43013,CHEMBL4132,251033,0
95311,CHEMBL3067,1963991,1
37312,CHEMBL339,699687,0
71124,CHEMBL3571,709011,0
82174,CHEMBL2858,1421421,1
32922,CHEMBL309,169034,0
96680,CHEMBL1293238,971481,1
48398,CHEMBL304,54620,0
17449,CHEMBL339,1122686,0
56272,CHEMBL3571,600588,1
58814,CHEMBL5508,1423952,0
96098,CHEMBL311,1611192,1
60764,CHEMBL339,56920,1
89060,CHEMBL2851,400147,0
95548,CHEMBL326,104938,0
59213,CHEMBL4552,1962081,1
83983,CHEMBL1293238,902481,0
98265,CHEMBL2564,397710,1
61531,CHEMBL313,409188,1
67405,CHEMBL4649,339367,1
83475,CHEMBL1293231,816087,1
61356,CHEMBL4132,626820,1
67476,CHEMBL3872,332212,0
35359,CHEMBL338,177368,1
47813,CHEMBL270,12153,0
72472,CHEMBL313,471671,1
54311,CHEMBL1293231,1037264,1
64040,CHEMBL1293231,528750,0
87885,CHEMBL1741203,1844868,1
63671,CHEMBL304,316674,1
65488,CHEMBL302,230878,1
96398,CHEMBL1293238,844155,1
83273,CHEMBL1255164,1518439,0
52668,CHEMBL4566,248093,1
98380,CHEMBL4676,340000,1
53360,CHEMBL322,251499,1
71406,CHEMBL269,609853,1
20115,CHEMBL2625,52307,1
90683,CHEMBL270,383367,0
49906,CHEMBL3341575,2045672,1
59588,CHEMBL3199,1830043,0
72373,CHEMBL4552,83183,0
73246,CHEMBL2564,706593,1
35262,CHEMBL338,237370,1
27917,CHEMBL2676,1384513,1
9424,CHEMBL312,291684,0
9542,CHEMBL4566,294539,1
83876,CHEMBL5262,1955069,1
62346,CHEMBL339,291582,1
92240,CHEMBL3833,2005973,1
19946,CHEMBL312,82813,1
567,CHEMBL263,74265,1
97306,CHEMBL338,1268831,1
97724,CHEMBL313,419369,1
3573,CHEMBL319,93099,1
93372,CHEMBL313,378948,0
31368,CHEMBL302,607100,1
46185,CHEMBL265,551429,0
83115,CHEMBL1293231,1300046,0
71049,CHEMBL1293238,914062,1
66648,CHEMBL1075269,1542906,1
7518,CHEMBL302,340838,1
77667,CHEMBL3247,417135,1
75098,CHEMBL3222,1705357,1
92804,CHEMBL2564,1988474,0
48230,CHEMBL269,261742,1
22003,CHEMBL2871,48084,1
69072,CHEMBL2851,305775,1
23572,CHEMBL4566,154285,0
7683,CHEMBL3199,271603,0
90449,CHEMBL3571,520297,0
84919,CHEMBL5102,472462,0
18047,CHEMBL304,77845,1
39201,CHEMBL2181,8130,1
89525,CHEMBL5102,304345,1
59842,CHEMBL1255149,1338583,1
96947,CHEMBL1293231,1001600,1
3950,CHEMBL2993,209807,1
14184,CHEMBL330,131825,0
72837,CHEMBL3329080,1788760,1
90619,CHEMBL2363,314981,0
34700,CHEMBL2363,232707,0
56872,CHEMBL5373,708034,1
9978,CHEMBL3358,21829,1
9151,CHEMBL3198,208576,0
83485,CHEMBL1293231,929959,0
76421,CHEMBL4317,337160,1
56474,CHEMBL3996,366904,1
14606,CHEMBL313,62550,1
67959,CHEMBL3229,2017104,1
26366,CHEMBL4566,150924,0
26858,CHEMBL338,41003,0
89059,CHEMBL1293238,815711,0
64750,CHEMBL3229,1281262,0
80452,CHEMBL5102,1269182,1
39252,CHEMBL339,54866,1
84513,CHEMBL2564,1781554,0
89689,CHEMBL5508,1163475,1
84411,CHEMBL5373,686229,0
50634,CHEMBL2993,239256,0
66710,CHEMBL2871,279217,0
19340,CHEMBL339,95239,1
19017,CHEMBL312,201863,1
98829,CHEMBL339,2693,1
14533,CHEMBL304,61822,0
87986,CHEMBL2564,1366854,1
89208,CHEMBL3223,373609,1
9153,CHEMBL3223,36144,1
7802,CHEMBL269,77944,1
19960,CHEMBL4566,5055,1
75650,CHEMBL1075269,1834535,1
70904,CHEMBL270,501060,1
53988,CHEMBL1293231,876004,0
79757,CHEMBL5582,1831361,0
42269,CHEMBL257,15959,0
19958,CHEMBL3602,243955,1
28429,CHEMBL3072,1797752,1
4035,CHEMBL4017,2016211,0
43748,CHEMBL3066,1546038,1
71060,CHEMBL4336,309031,0
84546,CHEMBL273,2069470,1
85474,CHEMBL339,99852,0
89687,CHEMBL3358,1838978,1
85821,CHEMBL265,446392,0
53169,CHEMBL4980,1747138,1
66567,CHEMBL338,1268834,1
6053,CHEMBL3917,269904,1
43553,CHEMBL266,119342,0
79609,CHEMBL4824,2042239,1
10340,CHEMBL4124,17515,1
64990,CHEMBL3719,1841876,1
73322,CHEMBL3358,1518390,1
25611,CHEMBL270,25540,1
74258,CHEMBL1293238,1027101,0
39364,CHEMBL3465,552081,1
59484,CHEMBL2564,1385350,1
29049,CHEMBL4566,4992,1
85066,CHEMBL5102,1148158,1
104250,CHEMBL5387,1364440,0
56329,CHEMBL3114,1952759,0
60842,CHEMBL323,231606,1
63257,CHEMBL1293231,1701757,0
79514,CHEMBL3337,352176,0
64293,CHEMBL4980,1522107,1
97903,CHEMBL2993,1824120,0
39302,CHEMBL4552,15780,0
101191,CHEMBL3222,102064,0
70187,CHEMBL3600274,1955330,1
82594,CHEMBL1293231,772391,1
68932,CHEMBL3361,1760192,1
102997,CHEMBL6140,1993559,1
78138,CHEMBL269,429553,0
11474,CHEMBL4017,2011256,1
80122,CHEMBL4908,2018024,1
10168,CHEMBL4720,40207,0
90398,CHEMBL2528,612880,1
66704,CHEMBL2564,1993119,0
74905,CHEMBL3222,1546264,1
3983,CHEMBL3199,118084,1
54115,CHEMBL3266,68441,1
91812,CHEMBL1075232,2038312,0
82778,CHEMBL4980,324874,1
104227,CHEMBL326,509527,0
85940,CHEMBL2186,137611,0
24373,CHEMBL273,642585,1
17008,CHEMBL3160,293376,1
5007,CHEMBL269,37333,1
53026,CHEMBL1293238,955098,1
41965,CHEMBL3138,113723,1
104832,CHEMBL1293238,756105,1
19136,CHEMBL273,36488,1
43300,CHEMBL338,196473,0
85471,CHEMBL5582,176836,0
60575,CHEMBL2854,1358269,1
26397,CHEMBL339,13099,1
99422,CHEMBL4720,366040,1
81993,CHEMBL4124,513312,1
34554,CHEMBL4321,17151,0
74365,CHEMBL401,111847,1
64452,CHEMBL3199,1528362,1
64286,CHEMBL338,549574,0
54493,CHEMBL322,1732367,1
54314,CHEMBL338,551836,0
100619,CHEMBL273,1267683,1
56705,CHEMBL4908,1989344,1
92955,CHEMBL4649,615988,0
84240,CHEMBL6080,1423056,0
42024,CHEMBL338,209454,1
32795,CHEMBL270,321441,1
74273,CHEMBL302,373050,1
41847,CHEMBL3072,1797697,1
32144,CHEMBL320,177411,1
61338,CHEMBL330,469102,1
47426,CHEMBL4564,35874,1
93034,CHEMBL3910,425793,1
31093,CHEMBL4280,1547534,1
11422,CHEMBL338,1337115,0
90859,CHEMBL2749,318150,0
21509,CHEMBL4028,279567,0
72603,CHEMBL4124,411856,1
13810,CHEMBL263,74308,1
26510,CHEMBL339,138828,1
37432,CHEMBL313,181997,1
71439,CHEMBL4980,211615,0
85571,CHEMBL270,331982,1
77657,CHEMBL2749,1614544,1
55039,CHEMBL1293231,1826346,1
98027,CHEMBL1293231,1307709,1
61781,CHEMBL1293238,377312,0
77004,CHEMBL4908,1978149,1
30262,CHEMBL304,253191,1
15417,CHEMBL4566,113563,1
8210,CHEMBL3199,199645,0
7647,CHEMBL4701,207586,0
83128,CHEMBL3223,1427762,1
85045,CHEMBL3048,143277,0
22589,CHEMBL339,676366,1
102645,CHEMBL5669,1585736,1
5784,CHEMBL2363,1263,1
25094,CHEMBL313,269958,1
87375,CHEMBL4908,2018061,1
74794,CHEMBL2391,1057036,1
60468,CHEMBL4132,627514,1
18818,CHEMBL338,104260,1
60963,CHEMBL313,264715,0
34055,CHEMBL2854,5289,1
18449,CHEMBL304,195534,1
26291,CHEMBL326,94053,1
69064,CHEMBL273,320039,1
94074,CHEMBL2489,599240,0
98213,CHEMBL276,785381,1
9761,CHEMBL273,37354,1
97643,CHEMBL302,309242,1
92850,CHEMBL4774,1544433,1
94085,CHEMBL1293238,999919,0
87242,CHEMBL3571,433230,0
48641,CHEMBL4566,99644,1
69909,CHEMBL1293238,909729,1
7495,CHEMBL4132,251680,0
57557,CHEMBL313,609216,1
73102,CHEMBL3602,492476,1
33754,CHEMBL2363,82977,1
65497,CHEMBL4477,39188,0
83517,CHEMBL4489,1546279,0
104497,CHEMBL4464,76119,0
41577,CHEMBL3859,224196,1
85865,CHEMBL3833,1989365,1
90440,CHEMBL1293231,868178,0
1514,CHEMBL3223,4259,1
32966,CHEMBL2395,12091,0
78221,CHEMBL322,2069656,0
71309,CHEMBL4552,1251208,0
70497,CHEMBL318,447243,1
15225,CHEMBL319,61051,1
64619,CHEMBL4489,317531,0
37550,CHEMBL4800,151283,1
38872,CHEMBL2176813,2035346,1
9237,CHEMBL339,216633,0
97489,CHEMBL3738,466732,0
25090,CHEMBL3996,214330,1
82175,CHEMBL4124,330069,1
23090,CHEMBL3247,156023,1
39819,CHEMBL5211,26053,1
66730,CHEMBL5102,1148152,0
99436,CHEMBL1293231,833409,1
50870,CHEMBL338,209350,1
99518,CHEMBL3571,363837,1
104981,CHEMBL322,16241,0
31811,CHEMBL2625,23549,1
47732,CHEMBL4027,1545325,1
51345,CHEMBL338,219744,0
89862,CHEMBL1293231,1689085,1
42227,CHEMBL319,93870,1
65860,CHEMBL270,2093906,1
93109,CHEMBL1293238,737488,1
27388,CHEMBL2456,121401,1
56158,CHEMBL1293238,768294,1
76995,CHEMBL2207,1987490,1
26743,CHEMBL3614,279813,1
94727,CHEMBL5570,1603432,1
39118,CHEMBL273,1594202,1
74505,CHEMBL4124,648180,1
25548,CHEMBL2395,131147,1
105657,CHEMBL270,356615,0
44484,CHEMBL309,19123,1
93470,CHEMBL1293231,910470,1
90620,CHEMBL326,1424244,1
105248,CHEMBL3910,1960736,1
43175,CHEMBL263,186977,1
30756,CHEMBL3066,199614,1
75003,CHEMBL5424,1524308,0
99305,CHEMBL3780,1565247,1
70233,CHEMBL6140,2028817,1
21222,CHEMBL302,157451,1
21314,CHEMBL2993,1368148,1
13927,CHEMBL304,80832,0
22926,CHEMBL273,103509,1
87763,CHEMBL1293231,850245,1
95924,CHEMBL324,2091767,0
4269,CHEMBL1075293,1994270,1
81303,CHEMBL1293238,774801,0
85084,CHEMBL302,630005,1
89261,CHEMBL5424,581993,0
89141,CHEMBL285,61286,0
29129,CHEMBL265,100502,0
98110,CHEMBL273,2053776,1
30678,CHEMBL2625,220412,0
26438,CHEMBL339,222595,1
89736,CHEMBL2922,375780,1
101775,CHEMBL339,125799,1
81569,CHEMBL2363,298969,0
100719,CHEMBL269,395508,1
27522,CHEMBL338,78951,0
72385,CHEMBL2868,73744,1
103242,CHEMBL4649,572843,1
97438,CHEMBL2547,10,1
85983,CHEMBL3910,426115,1
93511,CHEMBL2458,706899,0
17010,CHEMBL2625,94985,1
88406,CHEMBL3222,1582005,0
81089,CHEMBL269,331561,1
303,CHEMBL322,87672,1
66492,CHEMBL6140,2028760,1
18752,CHEMBL3198,85603,0
89613,CHEMBL338,447955,1
2753,CHEMBL270,12338,0
20977,CHEMBL339,9997,0
100686,CHEMBL4140,359572,1
50260,CHEMBL2854,265612,0
60313,CHEMBL304,548948,0
62515,CHEMBL273,6149,0
23612,CHEMBL2854,231889,1
19796,CHEMBL2325,606179,0
97719,CHEMBL302,406427,0
48138,CHEMBL273,198021,1
79233,CHEMBL326,104977,0
10251,CHEMBL269,1547635,1
68738,CHEMBL341,721,1
41396,CHEMBL339,216371,1
12545,CHEMBL1075293,893493,0
65696,CHEMBL2749,352095,0
69270,CHEMBL5263,1594253,1
42779,CHEMBL338,219162,0
28957,CHEMBL4054,546811,0
766,CHEMBL273,242084,1
87418,CHEMBL3910,1345772,1
9277,CHEMBL2363,30269,0
105905,CHEMBL3222,1384184,1
70667,CHEMBL2718,26822,1
43330,CHEMBL330,148455,0
85949,CHEMBL4649,305823,1
102178,CHEMBL4124,512996,1
18573,CHEMBL3881,95134,0
48140,CHEMBL3719,115188,1
40914,CHEMBL270,157382,1
9760,CHEMBL318,607076,0
74363,CHEMBL2858,310610,1
69259,CHEMBL4477,1150541,1
94971,CHEMBL3858,1847926,0
74134,CHEMBL269,609152,0
146,CHEMBL3160,207177,1
70751,CHEMBL4908,1974444,1
20633,CHEMBL313,39925,0
98659,CHEMBL3858,1847899,1
60579,CHEMBL2207,1987327,1
68530,CHEMBL2564,386875,0
79763,CHEMBL3229,1430744,0
82515,CHEMBL1293238,813592,0
69532,CHEMBL313,202092,0
37242,CHEMBL313,254075,0
69119,CHEMBL3072,1973591,0
65365,CHEMBL302,2059296,0
100695,CHEMBL2528,613837,0
86622,CHEMBL273,318798,1
69771,CHEMBL2851,434862,0
70610,CHEMBL273,489727,1
34663,CHEMBL4566,292856,1
43270,CHEMBL4554,216107,1
63840,CHEMBL3229,296595,1
105826,CHEMBL5424,591491,1
18759,CHEMBL338,55090,1
82136,CHEMBL318,609985,1
11082,CHEMBL324,211164,1
61093,CHEMBL3714704,2042809,0
64840,CHEMBL3858,1847991,1
56312,CHEMBL5570,454864,1
13686,CHEMBL339,52885,0
18849,CHEMBL2871,114544,1
176,CHEMBL339,6210,0
48316,CHEMBL273,271919,1
40293,CHEMBL273,291340,1
49293,CHEMBL4028,279401,1
82238,CHEMBL4908,2013235,1
73393,CHEMBL339,153068,1
43791,CHEMBL309,1594779,0
27988,CHEMBL257,96745,1
99776,CHEMBL273,64051,1
55525,CHEMBL2363,141842,1
67591,CHEMBL270,609308,0
49200,CHEMBL263,202766,1
13575,CHEMBL338,551103,1
91893,CHEMBL2871,188837,1
27561,CHEMBL313,207816,1
21524,CHEMBL318,1548842,0
60308,CHEMBL3223,469921,1
99574,CHEMBL3037,364512,0
104980,CHEMBL1293238,943942,1
34980,CHEMBL270,265951,1
73306,CHEMBL4908,2018036,1
65532,CHEMBL304,277401,0
82882,CHEMBL1293231,837760,1
96655,CHEMBL4980,1385487,1
72580,CHEMBL4477,296568,0
100185,CHEMBL1293231,799250,0
58896,CHEMBL3229,382529,1
93438,CHEMBL285,72052,0
23640,CHEMBL2854,1384585,1
281,CHEMBL273,35949,1
32695,CHEMBL257,231037,1
71553,CHEMBL5412,383905,1
69747,CHEMBL318,303797,1
81481,CHEMBL3403,1784448,1
82200,CHEMBL5769,1732062,1
10544,CHEMBL276,210729,1
75359,CHEMBL1293238,894293,0
56040,CHEMBL3369,272612,1
95094,CHEMBL5387,575832,1
97487,CHEMBL1075284,1758405,0
95062,CHEMBL3199,1359934,1
61978,CHEMBL3833,1996662,1
61997,CHEMBL339,1339908,1
12989,CHEMBL2363,137812,0
10348,CHEMBL338,270466,1
88699,CHEMBL6140,1820808,1
83116,CHEMBL6140,1989191,1
13539,CHEMBL304,79558,0
17978,CHEMBL313,14240,1
94184,CHEMBL322,292764,1
50127,CHEMBL3247,1798151,0
91329,CHEMBL330,97468,0
13748,CHEMBL3996,213853,1
79116,CHEMBL269,495701,0
74993,CHEMBL5353,381897,1
16327,CHEMBL273,150708,0
98990,CHEMBL4824,478120,1
101398,CHEMBL322,1150017,1
45266,CHEMBL318,20186,0
94136,CHEMBL4027,1960485,1
38612,CHEMBL270,226127,1
13612,CHEMBL3160,167245,1
90742,CHEMBL4336,623746,1
52691,CHEMBL3870,95036,1
55912,CHEMBL4908,337274,1
67325,CHEMBL4664,517552,0
102401,CHEMBL3910,1516858,1
60134,CHEMBL313,1443970,1
59661,CHEMBL270,569929,0
34501,CHEMBL2470,1980077,1
96485,CHEMBL1293231,761297,1
23627,CHEMBL339,113316,1
33481,CHEMBL257,145283,1
47357,CHEMBL273,64323,0
94102,CHEMBL3222,564387,0
29070,CHEMBL263,10801,1
92320,CHEMBL2922,1334162,1
82377,CHEMBL2564,1143965,1
97740,CHEMBL3602,554908,0
64760,CHEMBL304,408221,1
89744,CHEMBL3229,344301,0
21799,CHEMBL273,546209,1
62480,CHEMBL5570,1603440,1
13823,CHEMBL276,210847,1
38348,CHEMBL273,224124,0
56274,CHEMBL2207,2037048,1
17921,CHEMBL304,1384732,1
88127,CHEMBL3910,1138612,1
103424,CHEMBL2622,489537,1
85862,CHEMBL319,361964,1
50302,CHEMBL338,280560,0
55190,CHEMBL1293231,997794,0
54299,CHEMBL3464,176323,1
70778,CHEMBL285,27997,0
86753,CHEMBL4124,1179834,1
67106,CHEMBL5657,2086127,0
103167,CHEMBL5387,1364435,0
18147,CHEMBL3247,131048,1
106235,CHEMBL313,394761,1
3970,CHEMBL3369,77742,1
87520,CHEMBL1293238,1309870,0
8831,CHEMBL3571,163955,0
71697,CHEMBL4649,338907,1
100019,CHEMBL2564,310905,0
21353,CHEMBL322,247232,1
84071,CHEMBL276,705502,0
40858,CHEMBL257,153391,1
60939,CHEMBL2804,643429,1
38291,CHEMBL4566,294524,1
21577,CHEMBL2625,94802,1
93462,CHEMBL5221,1948332,1
5799,CHEMBL4054,546770,1
408,CHEMBL273,1383817,1
37293,CHEMBL318,1385878,0
18854,CHEMBL270,166413,0
78704,CHEMBL1293238,792857,0
97027,CHEMBL320,1387075,1
10930,CHEMBL3247,1543420,0
95415,CHEMBL1293231,882995,0
19246,CHEMBL3996,214573,0
26358,CHEMBL273,144326,1
91949,CHEMBL4730,2076802,1
94503,CHEMBL3571,520223,1
70411,CHEMBL2871,281973,0
59152,CHEMBL285,227373,0
26705,CHEMBL339,260587,1
1403,CHEMBL273,36784,0
62012,CHEMBL2125,1951026,0
69453,CHEMBL2391,365500,1
45602,CHEMBL5102,198694,1
59677,CHEMBL269,323951,0
42397,CHEMBL4701,294514,1
321,CHEMBL4017,2011317,1
58971,CHEMBL270,2093904,1
