,protein,mol_id,label
16993,CHEMBL313,410281,1
25076,CHEMBL338,446045,0
41286,CHEMBL1293231,1681452,1
44973,CHEMBL2499,1275097,1
4362,CHEMBL2397,1283904,1
10402,CHEMBL273,497571,0
13586,CHEMBL302,352564,1
37888,CHEMBL6140,1997262,1
15628,CHEMBL3072,1973593,1
21102,CHEMBL3223,37323,1
7454,CHEMBL269,1950859,1
19631,CHEMBL3195,1061307,0
1644,CHEMBL1293238,950365,1
39712,CHEMBL1293231,781634,1
27144,CHEMBL3571,516338,1
9597,CHEMBL273,292631,1
21915,CHEMBL3229,1558036,1
49432,CHEMBL4077,1517951,1
12214,CHEMBL2851,1054849,1
14848,CHEMBL3048,473851,0
18539,CHEMBL318,23242,1
40347,CHEMBL1293231,891513,1
31991,CHEMBL4503,514389,1
41879,CHEMBL1293231,674989,0
30397,CHEMBL4092,317856,0
13398,CHEMBL302,279084,1
4252,CHEMBL2391,468519,1
12484,CHEMBL2868,1169895,1
51828,CHEMBL4908,2018025,1
17301,CHEMBL313,1443976,1
23228,CHEMBL3247,699412,0
38451,CHEMBL6184,715475,1
823,CHEMBL1293238,749760,1
3931,CHEMBL2363,125592,1
5381,CHEMBL2564,1782359,1
50005,CHEMBL4321,1523385,0
1096,CHEMBL1293238,808122,1
31464,CHEMBL4430,1384785,0
42970,CHEMBL1293231,1700618,0
18598,CHEMBL318,88930,1
51127,CHEMBL4908,1974398,1
8342,CHEMBL270,609850,1
12670,CHEMBL2871,1544267,1
20638,CHEMBL322,1425257,1
2245,CHEMBL1293238,1683179,0
34912,CHEMBL4980,1747106,1
15275,CHEMBL307,472692,1
17158,CHEMBL313,552928,1
2190,CHEMBL1293238,849824,0
1807,CHEMBL1293238,991368,1
40495,CHEMBL1293231,919922,1
13633,CHEMBL302,373083,1
33294,CHEMBL4649,556098,1
50824,CHEMBL4730,326124,1
25956,CHEMBL339,1797679,1
38186,CHEMBL6140,1997326,0
23484,CHEMBL326,88007,0
32470,CHEMBL4552,1521888,1
26160,CHEMBL339,513722,0
15704,CHEMBL3072,92984,0
45028,CHEMBL2499,1250593,0
49446,CHEMBL4077,1544420,1
14340,CHEMBL304,316983,1
34413,CHEMBL4921,401366,1
2829,CHEMBL1293238,941936,0
11786,CHEMBL285,122747,0
28344,CHEMBL3602,331683,0
34108,CHEMBL4824,2042227,1
51262,CHEMBL4908,1978180,1
7488,CHEMBL269,2012709,1
32518,CHEMBL4552,1589465,1
16436,CHEMBL312,9231,0
14994,CHEMBL3066,349376,1
29758,CHEMBL3858,1848062,1
765,CHEMBL1293238,732074,1
9806,CHEMBL273,373669,1
9792,CHEMBL273,373498,1
43969,CHEMBL2181,1514132,1
53581,CHEMBL6013,613995,1
46570,CHEMBL3222,1061290,1
42442,CHEMBL1293231,1682064,0
39851,CHEMBL1293231,807425,1
36871,CHEMBL5424,1524304,0
12287,CHEMBL2851,1758248,1
53336,CHEMBL5570,1603448,1
22780,CHEMBL324,114542,1
22312,CHEMBL3229,213101,0
53217,CHEMBL5497,494398,1
12545,CHEMBL2868,418049,0
22856,CHEMBL324,1268048,1
26574,CHEMBL3407314,1836829,1
30618,CHEMBL4124,411932,1
29287,CHEMBL3833,454500,1
14391,CHEMBL304,352716,1
31098,CHEMBL4124,1445925,1
33913,CHEMBL4675,374744,1
52638,CHEMBL5353,488568,0
257,CHEMBL1075228,2080905,1
50854,CHEMBL4730,2076821,1
7552,CHEMBL269,1580546,0
46337,CHEMBL3222,65837,1
8660,CHEMBL270,1819912,1
25426,CHEMBL339,90269,1
26539,CHEMBL3403,308296,0
21513,CHEMBL3229,382542,1
40300,CHEMBL1293231,885912,1
13484,CHEMBL302,303624,1
52415,CHEMBL5353,381874,1
40373,CHEMBL1293231,894266,1
16048,CHEMBL311,414578,1
36439,CHEMBL5221,511476,0
7055,CHEMBL269,332394,1
19460,CHEMBL319,88239,1
3744,CHEMBL2129,420596,0
35791,CHEMBL5102,493403,1
31338,CHEMBL4317,106973,0
4656,CHEMBL2496,434850,1
22886,CHEMBL324,2058577,1
13414,CHEMBL302,296619,1
28879,CHEMBL3766,1798737,0
50483,CHEMBL4420,682724,0
12824,CHEMBL2880,171137,1
31297,CHEMBL4317,75435,1
33239,CHEMBL4649,520005,1
50399,CHEMBL4336,1270513,0
24813,CHEMBL338,1594909,1
17069,CHEMBL313,468005,1
8989,CHEMBL270,259182,0
27886,CHEMBL3602,14882,1
3441,CHEMBL1795180,1350580,1
15592,CHEMBL3072,1973550,1
27879,CHEMBL3571,433198,0
9410,CHEMBL273,37829,1
27508,CHEMBL3571,1331944,1
39465,CHEMBL1293231,730323,1
19349,CHEMBL318,406441,0
10324,CHEMBL273,2033118,1
36189,CHEMBL5102,296838,0
39140,CHEMBL1255149,1603495,1
25382,CHEMBL339,63367,1
1929,CHEMBL1293238,1025378,1
12968,CHEMBL2993,178287,1
31859,CHEMBL4477,521245,0
2467,CHEMBL1293238,853216,0
23736,CHEMBL330,469101,0
22306,CHEMBL3229,264453,0
52450,CHEMBL5353,557209,1
12868,CHEMBL2922,419416,1
31406,CHEMBL4430,1072972,1
48788,CHEMBL3910,1345093,1
50436,CHEMBL4402,195419,1
21435,CHEMBL3229,296739,1
41488,CHEMBL1293231,1001870,0
45446,CHEMBL2794,1725671,1
29111,CHEMBL3815,1353716,1
30105,CHEMBL3996,1730271,1
46807,CHEMBL3222,1704685,1
19137,CHEMBL318,228593,0
23687,CHEMBL330,93451,0
42844,CHEMBL1293231,408442,0
23970,CHEMBL3358,1608394,0
52746,CHEMBL5373,708016,1
21629,CHEMBL3229,442237,1
11412,CHEMBL285,45364,1
41721,CHEMBL1293231,732072,0
10877,CHEMBL276,609880,1
25867,CHEMBL339,1339910,1
27909,CHEMBL3602,76760,1
11232,CHEMBL276,612113,0
31915,CHEMBL4477,565979,0
25771,CHEMBL339,512584,1
45717,CHEMBL2858,1352922,1
23372,CHEMBL326,361983,1
21469,CHEMBL3229,313057,1
22876,CHEMBL324,1950729,1
47282,CHEMBL3329080,1796558,1
12711,CHEMBL2871,570262,0
17395,CHEMBL313,1608581,1
42198,CHEMBL1293231,881631,0
13397,CHEMBL302,270510,1
27875,CHEMBL3571,1426998,0
51966,CHEMBL4908,2035324,1
37435,CHEMBL6140,560287,1
51692,CHEMBL4908,2013250,1
39119,CHEMBL1255149,1343645,1
40259,CHEMBL1293231,878806,1
39466,CHEMBL1293231,730362,1
48705,CHEMBL3910,1138422,1
45367,CHEMBL2749,345183,1
25889,CHEMBL339,1445897,1
53022,CHEMBL5387,1605931,0
23757,CHEMBL3321,2077118,1
39486,CHEMBL1293231,732805,1
16411,CHEMBL312,257776,0
36332,CHEMBL5160,2077283,1
44662,CHEMBL2459,369861,0
34129,CHEMBL4824,2042255,1
26080,CHEMBL339,407342,0
16866,CHEMBL313,353739,1
37767,CHEMBL6140,1993549,1
32872,CHEMBL4566,180509,1
23980,CHEMBL3358,546941,0
49522,CHEMBL4077,400682,0
3478,CHEMBL1795180,1758899,1
44027,CHEMBL2189160,1446854,1
35100,CHEMBL4980,646835,0
27449,CHEMBL3571,689546,1
53290,CHEMBL5570,1424826,1
10362,CHEMBL273,1425245,0
14236,CHEMBL3027,1157469,0
45122,CHEMBL2560,2093585,0
24180,CHEMBL3361,321619,1
22451,CHEMBL3229,1428027,0
48882,CHEMBL3910,1527942,1
2062,CHEMBL1293238,733023,0
46233,CHEMBL3160,82983,1
11796,CHEMBL285,544950,0
51971,CHEMBL4908,2035329,1
41952,CHEMBL1293231,847008,0
24784,CHEMBL338,1384312,1
33775,CHEMBL4653,438448,1
2133,CHEMBL1293238,928910,0
24556,CHEMBL338,317162,1
6015,CHEMBL2564,683351,0
11124,CHEMBL276,1153672,0
33867,CHEMBL4653,438541,0
22348,CHEMBL3229,1428030,0
49417,CHEMBL4077,1075624,1
621,CHEMBL1075232,1992116,0
24200,CHEMBL3361,1275269,1
45572,CHEMBL2854,1358279,0
40713,CHEMBL1293231,959202,1
36004,CHEMBL5102,173902,0
19173,CHEMBL318,312090,0
24825,CHEMBL338,1610280,1
5647,CHEMBL2564,1993120,0
45637,CHEMBL2858,310861,1
11218,CHEMBL276,1015216,0
19263,CHEMBL318,76325,0
12254,CHEMBL2851,1440441,1
9467,CHEMBL273,130112,1
41805,CHEMBL1293231,991741,0
51063,CHEMBL4908,337429,1
30940,CHEMBL4124,1267344,1
42900,CHEMBL1293231,776065,0
52893,CHEMBL5373,1526882,0
34348,CHEMBL4828,319054,0
32481,CHEMBL4552,1526154,1
31410,CHEMBL4430,1141199,1
7364,CHEMBL269,1546654,1
38094,CHEMBL6140,2024685,1
35547,CHEMBL5102,315399,1
6694,CHEMBL265,299800,1
23515,CHEMBL327,190658,1
48669,CHEMBL3910,1137950,1
8830,CHEMBL270,2093903,1
27693,CHEMBL3571,315338,0
46836,CHEMBL3222,1735209,1
926,CHEMBL1293238,772486,1
27829,CHEMBL3571,521524,0
32507,CHEMBL4552,1559197,1
46303,CHEMBL3198,1605282,0
30112,CHEMBL3996,1730278,1
44425,CHEMBL2336,334536,1
18526,CHEMBL318,5508,1
16715,CHEMBL313,312712,1
2744,CHEMBL1293238,771756,0
34486,CHEMBL4921,1781867,1
6681,CHEMBL265,220617,1
16096,CHEMBL311,1617891,1
43376,CHEMBL1293231,1688917,0
27466,CHEMBL3571,708091,1
29567,CHEMBL3833,2018062,1
20782,CHEMBL322,1264815,0
678,CHEMBL1293238,33583,1
7121,CHEMBL269,432033,1
50555,CHEMBL4489,322107,1
49106,CHEMBL3910,1570062,0
16619,CHEMBL313,277958,1
7337,CHEMBL269,1516713,1
11260,CHEMBL276,2537,0
49612,CHEMBL4098,682945,1
13254,CHEMBL2993,1838806,0
14993,CHEMBL3066,326345,1
33170,CHEMBL4649,377381,1
10753,CHEMBL276,49634,1
18442,CHEMBL315,1575592,0
41834,CHEMBL1293231,926180,0
1577,CHEMBL1293238,927859,1
30912,CHEMBL4124,1176181,1
40589,CHEMBL1293231,934421,1
37331,CHEMBL5669,1617588,1
4588,CHEMBL2470,1607282,1
46938,CHEMBL3222,302825,0
18834,CHEMBL318,604972,1
19891,CHEMBL3199,1558217,1
19664,CHEMBL3199,302160,1
25700,CHEMBL339,395936,1
3038,CHEMBL1293238,839235,0
34883,CHEMBL4980,1705889,1
28258,CHEMBL3602,1584110,0
53593,CHEMBL6080,237122,1
46229,CHEMBL3160,53983,1
38321,CHEMBL6140,1989186,0
19262,CHEMBL318,1607617,0
32427,CHEMBL4552,1360965,1
40766,CHEMBL1293231,967420,1
32756,CHEMBL4552,1177472,0
3879,CHEMBL2331070,1522674,0
35998,CHEMBL5102,173562,0
34088,CHEMBL4824,2042002,1
32623,CHEMBL4552,2092809,1
42585,CHEMBL1293231,751018,0
9857,CHEMBL273,458810,1
1902,CHEMBL1293238,1013421,1
36846,CHEMBL5424,1524307,0
10456,CHEMBL273,1972080,0
23153,CHEMBL3247,1149212,1
46136,CHEMBL3056,18828,1
42373,CHEMBL1293231,922315,0
23836,CHEMBL3358,1137993,1
28122,CHEMBL3602,1445451,1
15337,CHEMBL307,1440333,1
43745,CHEMBL1795126,1972017,1
20529,CHEMBL322,489797,1
40830,CHEMBL1293231,980850,1
17977,CHEMBL313,430355,0
10421,CHEMBL273,1620762,0
26396,CHEMBL339,139273,0
51446,CHEMBL4908,1989388,1
32675,CHEMBL4552,470362,0
14316,CHEMBL304,300816,1
45772,CHEMBL2858,1427723,1
33482,CHEMBL4649,1354368,1
46766,CHEMBL3222,1577898,1
36909,CHEMBL5508,70897,1
10446,CHEMBL273,429940,0
40615,CHEMBL1293231,943559,1
15987,CHEMBL311,208532,1
4351,CHEMBL2397,1281412,1
46071,CHEMBL3037,407347,0
53193,CHEMBL5497,418886,1
38066,CHEMBL6140,2024657,1
48045,CHEMBL3740,2032279,1
11681,CHEMBL285,552996,1
40244,CHEMBL1293231,876873,1
11999,CHEMBL285,227979,0
48390,CHEMBL3910,369125,1
36463,CHEMBL5221,660170,0
6009,CHEMBL2564,1993121,0
24095,CHEMBL3360,1542906,1
11810,CHEMBL285,27539,0
30466,CHEMBL4124,95247,1
23677,CHEMBL330,469712,1
17241,CHEMBL313,715594,1
2878,CHEMBL1293238,705780,0
49048,CHEMBL3910,1425002,0
23406,CHEMBL326,708190,1
46144,CHEMBL3056,710404,1
40472,CHEMBL1293231,915512,1
51026,CHEMBL4774,2084310,0
9342,CHEMBL273,9970,1
45016,CHEMBL2499,1557926,1
38855,CHEMBL1075284,1758395,1
36210,CHEMBL5102,479687,0
33344,CHEMBL4649,564888,1
28769,CHEMBL3766,73764,1
9532,CHEMBL273,213324,1
1406,CHEMBL1293238,883786,1
7944,CHEMBL270,261713,1
17141,CHEMBL313,523909,1
9244,CHEMBL270,124033,0
7324,CHEMBL269,1425663,1
26842,CHEMBL3571,197427,1
30724,CHEMBL4124,452237,1
47102,CHEMBL3232700,1736866,1
8449,CHEMBL270,1384829,1
11744,CHEMBL285,28019,0
31819,CHEMBL4477,1954539,1
4401,CHEMBL2397,621920,0
12589,CHEMBL2871,112222,1
34093,CHEMBL4824,2042008,1
7358,CHEMBL269,1546648,1
40700,CHEMBL1293231,956868,1
5226,CHEMBL2564,1366864,1
14683,CHEMBL3048,1582187,1
37325,CHEMBL5669,1617579,1
47751,CHEMBL3714704,2042992,1
14806,CHEMBL3048,713486,0
35363,CHEMBL4980,1279114,0
45923,CHEMBL2858,489715,0
39292,CHEMBL1255150,1572354,0
10722,CHEMBL276,4164,1
7371,CHEMBL269,1546665,1
4366,CHEMBL2397,1283908,1
52127,CHEMBL5200,422354,0
39456,CHEMBL1293231,729284,1
47509,CHEMBL3464,1168806,1
11625,CHEMBL285,211137,1
52296,CHEMBL5263,1965857,1
31618,CHEMBL4477,374838,1
36419,CHEMBL5221,1835039,1
34699,CHEMBL4980,600652,1
12677,CHEMBL2871,1799465,1
35280,CHEMBL4980,325233,0
20733,CHEMBL322,2033119,1
7349,CHEMBL269,1546165,1
3752,CHEMBL2135,192330,1
14508,CHEMBL304,263795,0
25041,CHEMBL338,1763217,0
13492,CHEMBL302,303777,1
16439,CHEMBL3124733,2055727,1
27475,CHEMBL3571,1169191,1
38480,CHEMBL6184,599421,0
18261,CHEMBL3138,2054035,1
7107,CHEMBL269,395504,1
20587,CHEMBL322,624431,1
18776,CHEMBL318,500403,1
39137,CHEMBL1255149,1603491,1
22214,CHEMBL3229,2095691,1
27960,CHEMBL3602,376253,1
8987,CHEMBL270,703224,0
8614,CHEMBL270,1705210,1
14912,CHEMBL3066,8232,1
30552,CHEMBL4124,329903,1
12967,CHEMBL2993,178251,1
23316,CHEMBL326,88292,1
48703,CHEMBL3910,1138420,1
50039,CHEMBL4321,1523389,0
3524,CHEMBL2021745,1431538,1
48216,CHEMBL3802,1425713,1
29675,CHEMBL3858,1847887,1
31681,CHEMBL4477,408375,1
27939,CHEMBL3602,222903,1
49697,CHEMBL4140,707344,1
39004,CHEMBL1075302,576797,1
35265,CHEMBL4980,2062300,0
21870,CHEMBL3229,1428029,1
42396,CHEMBL1293231,1028166,0
49166,CHEMBL3910,1425070,0
53623,CHEMBL6080,1349870,1
16233,CHEMBL312,190000,1
46800,CHEMBL3222,1632303,1
4577,CHEMBL2470,1607267,1
1369,CHEMBL1293238,876735,1
25919,CHEMBL339,1580489,1
7276,CHEMBL269,704151,1
3383,CHEMBL1293238,924975,0
12270,CHEMBL2851,1758228,1
47356,CHEMBL3406,564260,1
37490,CHEMBL6140,1512296,1
29992,CHEMBL3882,1429058,1
1311,CHEMBL1293238,865466,1
26993,CHEMBL3571,454560,1
34247,CHEMBL4828,92302,1
34235,CHEMBL4824,2042260,0
50473,CHEMBL4420,520346,0
10690,CHEMBL273,1278939,0
48015,CHEMBL3738,1512618,0
40942,CHEMBL1293231,998434,1
11780,CHEMBL285,163596,0
8367,CHEMBL270,685838,1
28670,CHEMBL3754,46797,0
5916,CHEMBL2564,1779862,0
28945,CHEMBL3780,1565246,1
14443,CHEMBL304,1368402,1
40473,CHEMBL1293231,915683,1
50171,CHEMBL4329,1831758,1
51094,CHEMBL4908,1068633,1
23902,CHEMBL3358,1945341,1
46924,CHEMBL3222,2075285,1
22715,CHEMBL3229,1558041,0
13165,CHEMBL2993,495704,0
6678,CHEMBL265,193983,1
42020,CHEMBL1293231,876004,0
41465,CHEMBL1293231,851513,0
47538,CHEMBL3464,516919,0
2282,CHEMBL1293238,986225,0
36228,CHEMBL5102,349464,0
35480,CHEMBL5011,1364733,0
30976,CHEMBL4124,1272581,1
52323,CHEMBL5263,1726632,0
28709,CHEMBL3762,1799448,1
41196,CHEMBL1293231,1311465,1
53150,CHEMBL5445,544765,1
49921,CHEMBL4321,1424523,1
47870,CHEMBL3719,1946293,1
33852,CHEMBL4653,308413,0
46878,CHEMBL3222,1960480,1
45964,CHEMBL2878,1778949,1
7473,CHEMBL269,1971784,1
15321,CHEMBL307,522342,1
45138,CHEMBL2567,450041,1
41084,CHEMBL1293231,1025948,1
20125,CHEMBL3199,1945825,0
42898,CHEMBL1293231,976034,0
46161,CHEMBL3056,1502202,0
6804,CHEMBL265,552320,0
36023,CHEMBL5102,314804,0
48285,CHEMBL3802,1999767,1
44,CHEMBL1075214,1169440,0
49085,CHEMBL3910,1360463,0
32516,CHEMBL4552,1559206,1
29847,CHEMBL3858,1847916,0
44964,CHEMBL2499,1250717,1
10586,CHEMBL273,398555,0
36910,CHEMBL5508,405966,1
42786,CHEMBL1293231,918180,0
8749,CHEMBL270,1972190,1
15285,CHEMBL307,488332,1
33570,CHEMBL4652,413374,1
4849,CHEMBL2496,1996158,0
47060,CHEMBL3222,149606,0
24786,CHEMBL338,1384763,1
4871,CHEMBL2516,333902,0
39999,CHEMBL1293231,834646,1
13968,CHEMBL302,312420,0
25587,CHEMBL339,225773,1
43255,CHEMBL1293231,954755,0
37698,CHEMBL6140,1993473,1
22794,CHEMBL324,152829,1
4299,CHEMBL2391,1139156,0
42915,CHEMBL1293231,1684814,0
22236,CHEMBL3229,212984,0
6552,CHEMBL2622,489937,0
16504,CHEMBL313,37089,1
820,CHEMBL1293238,748610,1
28862,CHEMBL3766,1798736,1
30929,CHEMBL4124,1179844,1
31847,CHEMBL4477,44379,0
721,CHEMBL1293238,723973,1
39270,CHEMBL1255150,1733065,0
25530,CHEMBL339,164246,1
33662,CHEMBL4652,457759,1
2149,CHEMBL1293238,1004968,0
2696,CHEMBL1293238,748126,0
43568,CHEMBL1741203,1539133,1
21405,CHEMBL3229,296591,1
41017,CHEMBL1293231,1009008,1
12552,CHEMBL2871,5313,1
22133,CHEMBL3229,1948725,1
1302,CHEMBL1293238,862481,1
23952,CHEMBL3358,456001,0
4316,CHEMBL2397,620851,1
23378,CHEMBL326,391599,1
1448,CHEMBL1293238,893625,1
2730,CHEMBL1293238,759208,0
14829,CHEMBL3048,411402,0
8805,CHEMBL270,2069649,1
9613,CHEMBL273,311832,1
29527,CHEMBL3833,2006085,1
3151,CHEMBL1293238,915570,0
46886,CHEMBL3222,1961875,1
45135,CHEMBL2567,450038,1
24324,CHEMBL3369,207169,1
41862,CHEMBL1293231,762835,0
26809,CHEMBL3513,1780627,1
14548,CHEMBL304,411292,0
5806,CHEMBL2564,1572569,0
42595,CHEMBL1293231,755306,0
28659,CHEMBL3754,47147,0
34433,CHEMBL4921,580962,1
51860,CHEMBL4908,2018065,1
48620,CHEMBL3910,565567,1
47940,CHEMBL3719,1543582,0
31292,CHEMBL4317,46855,1
39008,CHEMBL1075302,576885,1
53081,CHEMBL5411,381446,0
19408,CHEMBL318,340217,0
22825,CHEMBL324,331109,1
33869,CHEMBL4653,308354,0
12857,CHEMBL2919,1511729,0
47947,CHEMBL3719,1517958,0
49210,CHEMBL3933,307790,1
44570,CHEMBL2458,422105,1
9550,CHEMBL273,225253,1
22339,CHEMBL3229,1620429,0
48175,CHEMBL3802,1282373,1
36315,CHEMBL5160,1819423,1
9180,CHEMBL270,174372,0
293,CHEMBL1075228,363257,0
10694,CHEMBL273,497573,0
4339,CHEMBL2397,621433,1
18777,CHEMBL318,500557,1
27372,CHEMBL3571,600144,1
20858,CHEMBL322,381074,0
50457,CHEMBL4420,682720,1
26557,CHEMBL3403,458517,0
38297,CHEMBL6140,2002224,0
12127,CHEMBL2851,429305,1
48901,CHEMBL3910,1570035,1
39935,CHEMBL1293231,822661,1
14833,CHEMBL3048,618016,0
47570,CHEMBL3464,1162549,0
16503,CHEMBL313,37006,1
25263,CHEMBL338,600626,0
6856,CHEMBL269,13432,1
49427,CHEMBL4077,1517688,1
93,CHEMBL1075228,386926,1
44634,CHEMBL2459,369862,0
5340,CHEMBL2564,1621540,1
47253,CHEMBL3266,68441,1
4886,CHEMBL2547,56,0
5829,CHEMBL2564,305738,0
35775,CHEMBL5102,487374,1
39443,CHEMBL1293231,727747,1
39037,CHEMBL1255149,1074570,1
32081,CHEMBL4552,161810,1
37044,CHEMBL5582,176131,1
5866,CHEMBL2564,683133,0
11179,CHEMBL276,1263688,0
5474,CHEMBL2564,1953532,1
33963,CHEMBL4720,461362,0
7571,CHEMBL269,1078121,0
46194,CHEMBL3099,685822,1
52600,CHEMBL5353,1828520,1
14544,CHEMBL304,187579,0
15192,CHEMBL3067,1051719,1
23319,CHEMBL326,88382,1
6421,CHEMBL2622,1145283,1
49903,CHEMBL4321,1069981,1
35131,CHEMBL4980,1365103,0
47484,CHEMBL3464,176485,1
31123,CHEMBL4124,1607206,1
28995,CHEMBL3780,361963,0
1292,CHEMBL1293238,855898,1
24370,CHEMBL338,35808,1
33464,CHEMBL4649,1354097,1
38162,CHEMBL6140,2028811,1
48557,CHEMBL3910,486313,1
44322,CHEMBL2207,1991329,1
17771,CHEMBL313,313529,0
6418,CHEMBL2622,1055057,1
28415,CHEMBL3614,573267,1
44489,CHEMBL2336,29084,0
46369,CHEMBL3222,204406,1
27183,CHEMBL3571,520788,1
28817,CHEMBL3766,295616,1
32677,CHEMBL4552,365869,0
3218,CHEMBL1293238,927765,0
30784,CHEMBL4124,558746,1
35052,CHEMBL4980,708649,0
31401,CHEMBL4430,1072967,1
25286,CHEMBL338,716587,0
19180,CHEMBL318,159722,0
7867,CHEMBL270,167759,1
3604,CHEMBL2034805,1578608,0
25521,CHEMBL339,153477,1
36290,CHEMBL5106,1787653,0
38165,CHEMBL6140,2028814,1
7544,CHEMBL269,1705681,0
12131,CHEMBL2851,429357,1
33003,CHEMBL4592,549336,0
26484,CHEMBL3403,212958,1
1289,CHEMBL1293238,855227,1
33795,CHEMBL4653,1354522,1
33909,CHEMBL4675,374606,1
17492,CHEMBL313,49674,0
41342,CHEMBL1293231,1686682,1
45565,CHEMBL2854,1358272,0
30626,CHEMBL4124,411965,1
43329,CHEMBL1293231,850772,0
37284,CHEMBL5669,1585732,1
5577,CHEMBL2564,1978307,1
10893,CHEMBL276,696421,1
47659,CHEMBL3621,212830,1
39683,CHEMBL1293231,772204,1
24467,CHEMBL338,245003,1
38265,CHEMBL6140,1997172,0
11822,CHEMBL285,225511,0
51757,CHEMBL4908,2017950,1
5596,CHEMBL2564,1993112,1
1447,CHEMBL1293238,893512,1
26521,CHEMBL3403,1784445,1
38122,CHEMBL6140,2028770,1
17560,CHEMBL313,1369732,0
16343,CHEMBL312,294206,0
52363,CHEMBL5313,1029915,1
23565,CHEMBL329,428624,1
46153,CHEMBL3056,1594581,1
30146,CHEMBL3996,555166,0
38840,CHEMBL1075284,1574088,1
15,CHEMBL1075108,620910,0
15662,CHEMBL3072,367279,0
20032,CHEMBL3199,512110,0
41116,CHEMBL1293231,1032207,1
41807,CHEMBL1293231,1702600,0
46274,CHEMBL3160,98978,0
18462,CHEMBL3154,1959536,1
38646,CHEMBL1075140,616520,0
15290,CHEMBL307,490304,1
17826,CHEMBL313,1122422,0
39298,CHEMBL1255164,706084,1
29739,CHEMBL3858,1848023,1
43651,CHEMBL1770046,1143551,0
30480,CHEMBL4124,124553,1
17922,CHEMBL313,1268843,0
24542,CHEMBL338,316869,1
41597,CHEMBL1293231,101365,0
19344,CHEMBL318,127461,0
43049,CHEMBL1293231,954665,0
22086,CHEMBL3229,1749449,1
42734,CHEMBL1293231,797449,0
48436,CHEMBL3910,425565,1
21625,CHEMBL3229,442182,1
6119,CHEMBL2564,349280,0
15406,CHEMBL307,2010053,1
7257,CHEMBL269,613765,1
33449,CHEMBL4649,1353226,1
9810,CHEMBL273,381049,1
36085,CHEMBL5102,359244,0
34025,CHEMBL4824,478453,1
30966,CHEMBL4124,1271993,1
28330,CHEMBL3602,1951032,0
2044,CHEMBL1293238,1702294,1
22638,CHEMBL3229,296779,0
48541,CHEMBL3910,468588,1
21624,CHEMBL3229,442164,1
7815,CHEMBL270,48846,1
41503,CHEMBL1293231,750720,0
15029,CHEMBL3066,417881,1
26229,CHEMBL339,1619993,0
7306,CHEMBL269,1383780,1
20075,CHEMBL3199,513311,0
18909,CHEMBL318,1424412,1
21145,CHEMBL3223,313734,1
39567,CHEMBL1293231,751554,1
43597,CHEMBL1741203,930153,0
43710,CHEMBL1795126,1359804,1
17569,CHEMBL313,1623362,0
43791,CHEMBL1938219,1275381,1
33488,CHEMBL4649,1428632,1
17853,CHEMBL313,1623366,0
33414,CHEMBL4649,633396,1
40870,CHEMBL1293231,987650,1
6097,CHEMBL2564,706362,0
28078,CHEMBL3602,1177875,1
41291,CHEMBL1293231,1681767,1
31257,CHEMBL4132,1568928,0
20203,CHEMBL320,330846,1
27470,CHEMBL3571,708262,1
45165,CHEMBL2567,450293,1
30093,CHEMBL3996,1385154,1
2250,CHEMBL1293238,1679197,0
9338,CHEMBL273,9938,1
37398,CHEMBL5862,1425036,0
8573,CHEMBL270,1572425,1
27480,CHEMBL3571,1169197,1
40093,CHEMBL1293231,849413,1
9711,CHEMBL273,318982,1
20114,CHEMBL3199,302352,0
37626,CHEMBL6140,1993387,1
37674,CHEMBL6140,1993449,1
42483,CHEMBL1293231,922912,0
49472,CHEMBL4077,1822707,1
7610,CHEMBL269,77509,0
10017,CHEMBL273,1180926,1
1123,CHEMBL1293238,815977,1
40007,CHEMBL1293231,835768,1
39820,CHEMBL1293231,803257,1
21451,CHEMBL3229,296846,1
33673,CHEMBL4652,457964,1
34894,CHEMBL4980,1734015,1
2269,CHEMBL1293238,988241,0
35735,CHEMBL5102,456382,1
44835,CHEMBL2489,604244,1
4689,CHEMBL2496,460770,1
34460,CHEMBL4921,591671,1
11268,CHEMBL276,117892,0
2161,CHEMBL1293238,736073,0
33136,CHEMBL4649,314630,1
28635,CHEMBL3753,687152,0
27204,CHEMBL3571,521283,1
30763,CHEMBL4124,513060,1
6944,CHEMBL269,179145,1
18819,CHEMBL318,595516,1
31622,CHEMBL4477,374867,1
28419,CHEMBL3614,1790518,1
51162,CHEMBL4908,1974437,1
36498,CHEMBL5262,1787489,1
37381,CHEMBL5756,478796,0
35285,CHEMBL4980,557076,0
15547,CHEMBL3072,367334,1
11628,CHEMBL285,227347,1
9651,CHEMBL273,312707,1
47479,CHEMBL3464,176323,1
28256,CHEMBL3602,2054648,0
53676,CHEMBL6080,1423032,0
50764,CHEMBL4676,339821,1
46712,CHEMBL3222,1546229,1
41110,CHEMBL1293231,1031232,1
10377,CHEMBL273,1171673,0
36154,CHEMBL5102,349671,0
14434,CHEMBL304,552950,1
17298,CHEMBL313,1443973,1
39963,CHEMBL1293231,827983,1
11404,CHEMBL285,28122,1
41151,CHEMBL1293231,1037264,1
34358,CHEMBL4828,632980,0
10847,CHEMBL276,445959,1
25247,CHEMBL338,551836,0
48122,CHEMBL3758064,2061335,1
20275,CHEMBL320,416416,0
16521,CHEMBL313,50230,1
23762,CHEMBL3321,567488,0
22580,CHEMBL3229,556235,0
47381,CHEMBL3406,301360,0
